,lat,long,date,fire_bool
168326,45.052,-121.162,2014-07-17,t
168327,45.052,-121.162,2014-07-17,t
168506,45.316,-120.592,2014-07-17,f
168507,45.316,-120.592,2014-07-17,f
168508,45.316,-120.592,2014-07-17,f
168512,45.319,-120.562,2014-07-17,f
168513,45.319,-120.562,2014-07-17,f
170232,47.659,-120.77,2014-07-17,t
170233,47.659,-120.77,2014-07-17,t
170238,47.662,-120.784,2014-07-17,t
170239,47.662,-120.784,2014-07-17,t
170240,47.662,-120.784,2014-07-17,t
170247,47.665,-120.797,2014-07-17,t
170278,47.679,-120.777,2014-07-17,t
170279,47.679,-120.777,2014-07-17,t
170280,47.679,-120.777,2014-07-17,t
170281,47.68,-120.777,2014-07-17,t
170282,47.68,-120.777,2014-07-17,t
170283,47.68,-120.777,2014-07-17,t
170285,47.682,-120.76,2014-07-17,t
170286,47.682,-120.76,2014-07-17,t
170287,47.682,-120.76,2014-07-17,t
170310,47.694,-120.81,2014-07-17,t
170362,47.725,-120.841,2014-07-17,f
170363,47.725,-120.841,2014-07-17,f
170364,47.726,-120.841,2014-07-17,f
170641,48.028,-120.61,2014-07-17,f
170642,48.028,-120.61,2014-07-17,f
170647,48.03,-120.588,2014-07-17,f
170673,48.044,-120.608,2014-07-17,f
170674,48.044,-120.608,2014-07-17,f
170675,48.044,-120.608,2014-07-17,f
170764,48.134,-120.021,2014-07-17,f
170765,48.134,-120.021,2014-07-17,f
170768,48.137,-119.976,2014-07-17,f
170772,48.14,-119.917,2014-07-17,f
170773,48.14,-119.917,2014-07-17,f
170777,48.142,-120.053,2014-07-17,f
170778,48.148,-119.963,2014-07-17,f
170779,48.148,-119.963,2014-07-17,f
170780,48.15,-119.942,2014-07-17,f
170781,48.15,-119.942,2014-07-17,f
170785,48.151,-119.991,2014-07-17,t
170786,48.151,-119.991,2014-07-17,t
170787,48.151,-119.991,2014-07-17,t
170796,48.16,-120.051,2014-07-17,f
170797,48.16,-120.05,2014-07-17,f
170798,48.16,-119.966,2014-07-17,t
170799,48.16,-119.966,2014-07-17,t
170806,48.162,-119.959,2014-07-17,t
170807,48.162,-119.959,2014-07-17,t
170808,48.162,-119.944,2014-07-17,f
170809,48.162,-119.944,2014-07-17,f
170814,48.166,-119.978,2014-07-17,t
170815,48.166,-119.978,2014-07-17,t
170816,48.166,-119.978,2014-07-17,t
170832,48.177,-119.98,2014-07-17,t
170833,48.178,-119.97,2014-07-17,t
170834,48.178,-119.97,2014-07-17,t
170835,48.178,-119.97,2014-07-17,t
170836,48.179,-120.018,2014-07-17,t
170837,48.179,-120.018,2014-07-17,t
170841,48.181,-119.997,2014-07-17,t
170842,48.181,-119.997,2014-07-17,t
170845,48.184,-120.007,2014-07-17,f
170846,48.184,-120.007,2014-07-17,f
170847,48.184,-120.007,2014-07-17,f
170848,48.185,-119.948,2014-07-17,f
170849,48.185,-119.948,2014-07-17,f
170853,48.19,-120.138,2014-07-17,t
170854,48.19,-120.138,2014-07-17,t
170855,48.19,-120.138,2014-07-17,t
170856,48.192,-120.121,2014-07-17,t
170860,48.193,-120.105,2014-07-17,f
170861,48.193,-120.105,2014-07-17,f
170862,48.193,-120.105,2014-07-17,f
170863,48.193,-120.076,2014-07-17,t
170864,48.193,-120.076,2014-07-17,t
170865,48.193,-120.076,2014-07-17,t
170874,48.195,-119.993,2014-07-17,t
170875,48.195,-119.993,2014-07-17,t
170876,48.195,-119.993,2014-07-17,t
170879,48.197,-120.16,2014-07-17,t
170880,48.197,-120.16,2014-07-17,t
170881,48.197,-120.16,2014-07-17,t
170892,48.202,-120.073,2014-07-17,t
170893,48.202,-120.073,2014-07-17,t
170894,48.202,-120.073,2014-07-17,t
170907,48.204,-120.03,2014-07-17,t
170908,48.204,-120.03,2014-07-17,t
170909,48.204,-120.03,2014-07-17,t
170921,48.207,-119.978,2014-07-17,f
170922,48.207,-119.978,2014-07-17,f
170923,48.207,-119.978,2014-07-17,f
170935,48.213,-120.026,2014-07-17,f
170936,48.213,-120.026,2014-07-17,f
170937,48.213,-120.014,2014-07-17,f
170938,48.213,-120.014,2014-07-17,f
170939,48.213,-120.014,2014-07-17,f
170976,48.231,-120.159,2014-07-17,t
170977,48.231,-120.159,2014-07-17,t
170986,48.235,-120.146,2014-07-17,t
170987,48.235,-120.146,2014-07-17,t
171003,48.241,-120.152,2014-07-17,f
171004,48.241,-120.152,2014-07-17,f
171005,48.241,-120.152,2014-07-17,f
171232,48.349,-120.596,2014-07-17,f
171233,48.349,-120.596,2014-07-17,f
171234,48.349,-120.596,2014-07-17,f
171252,48.362,-120.619,2014-07-17,f
171253,48.362,-120.619,2014-07-17,f
171254,48.362,-120.619,2014-07-17,f
171269,48.372,-120.018,2014-07-17,f
171284,48.382,-120.041,2014-07-17,f
171296,48.393,-120.044,2014-07-17,f
171297,48.393,-120.044,2014-07-17,f
171299,48.396,-120.003,2014-07-17,t
171300,48.396,-120.003,2014-07-17,t
171304,48.405,-120.009,2014-07-17,t
171305,48.406,-120.008,2014-07-17,t
171312,48.412,-120.096,2014-07-17,f
171313,48.412,-120.096,2014-07-17,f
171365,48.446,-120.016,2014-07-17,t
171366,48.446,-120.016,2014-07-17,t
171367,48.446,-120.016,2014-07-17,t
171377,48.448,-120.042,2014-07-17,t
171399,48.458,-120.05,2014-07-17,t
171400,48.458,-120.05,2014-07-17,t
171401,48.458,-120.05,2014-07-17,t
171410,48.465,-120.089,2014-07-17,t
171411,48.465,-120.089,2014-07-17,t
171412,48.465,-120.089,2014-07-17,t
171418,48.47,-120.05,2014-07-17,t
171419,48.47,-120.05,2014-07-17,t
171422,48.476,-120.1,2014-07-17,t
171423,48.476,-120.1,2014-07-17,t
171424,48.476,-120.1,2014-07-17,t
171970,49.425,-119.781,2014-07-17,f
171971,49.425,-119.781,2014-07-17,f
171972,49.425,-119.781,2014-07-17,f
174192,29.846,-93.604,2014-07-17,f
174193,29.846,-93.604,2014-07-17,f
174194,29.846,-93.604,2014-07-17,f
176014,30.837,-83.422,2014-07-17,f
176015,30.837,-83.422,2014-07-17,f
176450,30.979,-84.617,2014-07-17,f
182944,33.622,-105.549,2014-07-17,f
182945,33.622,-105.548,2014-07-17,f
184071,34.367,-105.556,2014-07-17,f
184072,34.367,-105.556,2014-07-17,f
186229,35.743,-81.853,2014-07-17,f
186230,35.743,-81.853,2014-07-17,f
186879,36.197,-81.033,2014-07-17,f
187634,36.726,-79.865,2014-07-17,f
188999,37.622,-81.331,2014-07-17,f
190506,38.747,-121.603,2014-07-17,f
191286,39.221,-78.15,2014-07-17,f
192431,40.491,-122.758,2014-07-17,f
195490,43.109,-118.194,2014-07-17,f
195491,43.118,-118.196,2014-07-17,f
195492,43.118,-118.196,2014-07-17,f
195528,43.163,-118.217,2014-07-17,f
195529,43.163,-118.217,2014-07-17,f
195532,43.168,-118.304,2014-07-17,f
195533,43.17,-118.284,2014-07-17,f
195534,43.17,-118.284,2014-07-17,f
195616,43.259,-117.928,2014-07-17,f
195617,43.259,-117.928,2014-07-17,f
195623,43.264,-117.937,2014-07-17,f
195624,43.264,-117.937,2014-07-17,f
195640,43.273,-118.001,2014-07-17,f
195641,43.274,-117.964,2014-07-17,f
195642,43.274,-117.964,2014-07-17,f
195647,43.279,-118.377,2014-07-17,f
195648,43.279,-118.354,2014-07-17,f
195656,43.285,-118.359,2014-07-17,f
195682,43.303,-118.063,2014-07-17,f
195683,43.303,-118.063,2014-07-17,f
195718,43.326,-118.342,2014-07-17,f
195719,43.326,-118.342,2014-07-17,f
195720,43.326,-118.342,2014-07-17,f
195738,43.35,-118.269,2014-07-17,f
195739,43.35,-118.269,2014-07-17,f
195740,43.35,-118.269,2014-07-17,f
195741,43.357,-118.25,2014-07-17,f
195742,43.357,-118.25,2014-07-17,f
195746,43.362,-118.144,2014-07-17,f
195747,43.362,-118.144,2014-07-17,f
195749,43.365,-118.276,2014-07-17,f
195750,43.365,-118.099,2014-07-17,f
195757,43.379,-118.079,2014-07-17,t
195758,43.383,-118.09,2014-07-17,f
195759,43.383,-118.031,2014-07-17,f
195760,43.383,-118.031,2014-07-17,f
195761,43.384,-118.216,2014-07-17,f
195765,43.386,-118.126,2014-07-17,f
195766,43.386,-117.987,2014-07-17,f
195767,43.386,-117.987,2014-07-17,f
195768,43.393,-118.127,2014-07-17,f
195770,43.394,-118.195,2014-07-17,f
195771,43.394,-118.195,2014-07-17,f
195772,43.398,-117.988,2014-07-17,f
195773,43.398,-117.988,2014-07-17,f
195774,43.399,-118.216,2014-07-17,f
195782,43.403,-118.166,2014-07-17,f
195783,43.407,-118.035,2014-07-17,f
195786,43.409,-118.413,2014-07-17,t
195787,43.409,-118.413,2014-07-17,t
195788,43.409,-118.413,2014-07-17,t
195789,43.412,-118.043,2014-07-17,f
195790,43.412,-118.043,2014-07-17,f
195793,43.418,-117.974,2014-07-17,f
195794,43.418,-117.974,2014-07-17,f
195820,43.441,-118.41,2014-07-17,t
195845,43.469,-118.396,2014-07-17,t
195846,43.469,-118.396,2014-07-17,t
195853,43.475,-118.402,2014-07-17,f
195854,43.475,-118.402,2014-07-17,f
195865,43.482,-118.376,2014-07-17,t
195931,43.591,-118.384,2014-07-17,t
195932,43.591,-118.384,2014-07-17,t
196114,43.993,-115.914,2014-07-17,f
196115,43.993,-115.914,2014-07-17,f
196133,44.012,-115.9,2014-07-17,t
196134,44.012,-115.9,2014-07-17,t
196135,44.012,-115.9,2014-07-17,t
196141,44.019,-115.925,2014-07-17,t
196142,44.019,-115.925,2014-07-17,t
196596,44.408,-120.317,2014-07-17,f
196597,44.408,-120.317,2014-07-17,f
196638,44.482,-120.372,2014-07-17,f
196639,44.482,-120.372,2014-07-17,f
196645,44.487,-120.378,2014-07-17,f
196646,44.487,-120.378,2014-07-17,f
196647,44.487,-120.378,2014-07-17,f
196664,44.502,-120.376,2014-07-17,t
196665,44.502,-120.376,2014-07-17,t
196666,44.502,-120.376,2014-07-17,t
196691,44.528,-120.353,2014-07-17,t
196692,44.528,-120.353,2014-07-17,t
196693,44.528,-120.353,2014-07-17,t
196694,44.529,-120.385,2014-07-17,t
196695,44.529,-120.385,2014-07-17,t
196708,44.544,-121.599,2014-07-17,f
196709,44.544,-121.599,2014-07-17,f
196710,44.544,-121.599,2014-07-17,f
196725,44.551,-121.613,2014-07-17,t
196729,44.561,-121.585,2014-07-17,f
196730,44.561,-121.585,2014-07-17,f
196734,44.563,-121.602,2014-07-17,t
196735,44.563,-121.602,2014-07-17,t
196736,44.563,-121.602,2014-07-17,t
196737,44.568,-121.556,2014-07-17,f
196744,44.569,-121.618,2014-07-17,f
196745,44.569,-121.618,2014-07-17,f
196746,44.569,-121.618,2014-07-17,f
196747,44.571,-121.587,2014-07-17,t
196748,44.571,-121.587,2014-07-17,t
196752,44.573,-121.571,2014-07-17,f
196754,44.574,-121.581,2014-07-17,t
196755,44.574,-121.581,2014-07-17,t
196756,44.574,-121.581,2014-07-17,t
196757,44.577,-121.555,2014-07-17,f
196787,44.615,-121.84,2014-07-17,f
196788,44.615,-121.84,2014-07-17,f
196797,44.629,-121.712,2014-07-17,f
196798,44.629,-121.712,2014-07-17,f
196807,44.632,-121.695,2014-07-17,f
196808,44.633,-121.695,2014-07-17,t
196809,44.633,-121.687,2014-07-17,f
196810,44.634,-121.753,2014-07-17,t
196811,44.634,-121.753,2014-07-17,t
196819,44.635,-121.699,2014-07-17,t
196820,44.635,-121.699,2014-07-17,t
196821,44.635,-121.699,2014-07-17,t
196837,44.645,-121.738,2014-07-17,f
196838,44.645,-121.738,2014-07-17,f
196839,44.645,-121.738,2014-07-17,f
196873,44.707,-117.737,2014-07-17,f
196874,44.707,-117.737,2014-07-17,f
196888,44.721,-117.714,2014-07-17,t
196890,44.723,-117.689,2014-07-17,f
196891,44.724,-117.723,2014-07-17,t
196892,44.724,-117.723,2014-07-17,t
196893,44.727,-120.616,2014-07-17,f
196894,44.728,-117.725,2014-07-17,t
196895,44.728,-117.725,2014-07-17,t
196905,44.737,-120.607,2014-07-17,f
196906,44.737,-120.607,2014-07-17,f
196907,44.738,-120.607,2014-07-17,f
196908,44.738,-120.607,2014-07-17,f
196934,44.752,-120.601,2014-07-17,f
196943,44.758,-120.342,2014-07-17,f
196944,44.758,-120.342,2014-07-17,f
196997,44.805,-120.223,2014-07-17,f
196998,44.805,-120.223,2014-07-17,f
196999,44.812,-120.333,2014-07-17,f
197003,44.817,-120.315,2014-07-17,f
197004,44.817,-120.315,2014-07-17,f
197005,44.817,-120.315,2014-07-17,f
197014,44.819,-120.36,2014-07-17,f
197023,44.837,-120.232,2014-07-17,f
197024,44.837,-120.232,2014-07-17,f
197028,44.85,-120.215,2014-07-17,f
197113,44.919,-121.749,2014-07-17,f
197135,44.927,-121.723,2014-07-17,t
197141,44.929,-121.753,2014-07-17,t
197142,44.929,-121.753,2014-07-17,t
197143,44.929,-121.753,2014-07-17,t
197147,44.931,-121.748,2014-07-17,f
197154,44.938,-121.748,2014-07-17,f
197155,44.938,-121.748,2014-07-17,f
197164,44.943,-119.53,2014-07-17,t
197165,44.943,-119.53,2014-07-17,t
197166,44.943,-119.53,2014-07-17,t
197167,44.946,-121.193,2014-07-17,f
197168,44.946,-121.193,2014-07-17,f
197169,44.946,-120.555,2014-07-17,f
197170,44.947,-119.56,2014-07-17,t
197171,44.947,-119.52,2014-07-17,t
197172,44.947,-119.52,2014-07-17,t
197179,44.952,-120.517,2014-07-17,f
197180,44.953,-120.586,2014-07-17,f
197181,44.953,-120.586,2014-07-17,f
197183,44.954,-120.548,2014-07-17,f
197184,44.954,-120.548,2014-07-17,f
197185,44.954,-120.548,2014-07-17,f
197196,44.958,-121.177,2014-07-17,t
197197,44.958,-121.177,2014-07-17,t
197200,44.963,-120.579,2014-07-17,f
197204,44.964,-120.511,2014-07-17,f
197205,44.966,-121.689,2014-07-17,f
197206,44.967,-120.551,2014-07-17,f
197207,44.967,-120.551,2014-07-17,f
197211,44.968,-120.54,2014-07-17,f
197213,44.969,-121.162,2014-07-17,t
197214,44.969,-121.162,2014-07-17,t
197215,44.969,-121.162,2014-07-17,t
197216,44.969,-120.53,2014-07-17,f
197217,44.969,-120.53,2014-07-17,f
197221,44.974,-121.711,2014-07-17,f
197222,44.974,-121.711,2014-07-17,f
197223,44.976,-121.186,2014-07-17,t
197224,44.976,-121.186,2014-07-17,t
197227,44.981,-121.138,2014-07-17,f
197228,44.981,-121.138,2014-07-17,f
197229,44.986,-121.179,2014-07-17,t
197230,44.986,-121.179,2014-07-17,t
197231,44.986,-121.179,2014-07-17,t
197244,45.005,-120.597,2014-07-17,f
197253,45.011,-120.602,2014-07-17,f
197254,45.011,-120.602,2014-07-17,f
197260,45.016,-121.139,2014-07-17,f
197276,45.073,-121.12,2014-07-17,f
197277,45.078,-121.175,2014-07-17,f
197278,45.078,-121.175,2014-07-17,f
197281,45.09,-121.159,2014-07-17,f
197282,45.09,-121.159,2014-07-17,f
197396,45.292,-117.298,2014-07-17,f
197400,45.293,-117.285,2014-07-17,f
197401,45.293,-117.285,2014-07-17,f
197405,45.295,-120.529,2014-07-17,f
197406,45.295,-120.529,2014-07-17,f
197407,45.295,-120.529,2014-07-17,f
198503,46.907,-122.711,2014-07-17,f
198504,46.907,-122.711,2014-07-17,f
199125,47.674,-120.765,2014-07-17,t
199126,47.674,-120.765,2014-07-17,t
199139,47.68,-120.814,2014-07-17,f
199140,47.68,-120.814,2014-07-17,f
199141,47.68,-120.749,2014-07-17,t
199147,47.681,-120.79,2014-07-17,t
199148,47.681,-120.79,2014-07-17,t
199149,47.681,-120.79,2014-07-17,t
199153,47.684,-120.744,2014-07-17,t
199154,47.684,-120.744,2014-07-17,t
199155,47.684,-120.744,2014-07-17,t
199178,47.691,-120.816,2014-07-17,t
199179,47.691,-120.816,2014-07-17,t
199189,47.695,-120.813,2014-07-17,t
199190,47.695,-120.813,2014-07-17,t
199191,47.695,-120.813,2014-07-17,t
199206,47.703,-120.749,2014-07-17,f
199207,47.703,-120.749,2014-07-17,f
199208,47.703,-120.749,2014-07-17,f
199218,47.714,-120.759,2014-07-17,f
199219,47.714,-120.759,2014-07-17,f
199220,47.714,-120.759,2014-07-17,f
199224,47.716,-120.838,2014-07-17,f
199225,47.716,-120.838,2014-07-17,f
199226,47.716,-120.838,2014-07-17,f
199228,47.718,-120.786,2014-07-17,f
199229,47.718,-120.786,2014-07-17,f
199230,47.718,-120.786,2014-07-17,f
199231,47.718,-120.786,2014-07-17,f
199232,47.718,-120.786,2014-07-17,f
199236,47.72,-120.799,2014-07-17,f
199237,47.72,-120.799,2014-07-17,f
199238,47.72,-120.799,2014-07-17,f
199239,47.722,-120.84,2014-07-17,f
199240,47.722,-120.84,2014-07-17,f
199292,47.819,-95.446,2014-07-17,f
199529,48.036,-120.615,2014-07-17,f
199628,48.139,-119.955,2014-07-17,f
199629,48.139,-119.955,2014-07-17,f
199630,48.141,-119.991,2014-07-17,f
199631,48.143,-120.045,2014-07-17,f
199632,48.143,-120.045,2014-07-17,f
199643,48.153,-120.054,2014-07-17,f
199648,48.156,-120.011,2014-07-17,t
199649,48.156,-120.011,2014-07-17,t
199650,48.156,-119.961,2014-07-17,t
199651,48.156,-119.961,2014-07-17,t
199652,48.156,-119.961,2014-07-17,t
199653,48.162,-120.002,2014-07-17,t
199654,48.162,-120.002,2014-07-17,t
199655,48.162,-120.002,2014-07-17,t
199662,48.176,-119.969,2014-07-17,t
199666,48.177,-120.041,2014-07-17,t
199667,48.177,-120.041,2014-07-17,t
199668,48.177,-119.964,2014-07-17,t
199669,48.177,-119.964,2014-07-17,t
199670,48.177,-119.964,2014-07-17,t
199673,48.178,-120.04,2014-07-17,t
199674,48.178,-120.04,2014-07-17,t
199675,48.178,-120.04,2014-07-17,t
199693,48.191,-120.121,2014-07-17,t
199694,48.191,-120.121,2014-07-17,t
199695,48.191,-120.12,2014-07-17,t
199697,48.197,-120.074,2014-07-17,t
199698,48.197,-120.074,2014-07-17,t
199699,48.197,-120.074,2014-07-17,t
199700,48.197,-119.975,2014-07-17,t
199701,48.197,-119.975,2014-07-17,t
199702,48.197,-119.975,2014-07-17,t
199704,48.198,-120.046,2014-07-17,t
199705,48.198,-120.046,2014-07-17,t
199706,48.198,-120.046,2014-07-17,t
199716,48.201,-120.18,2014-07-17,f
199717,48.201,-120.18,2014-07-17,f
199721,48.202,-120.159,2014-07-17,t
199722,48.202,-120.159,2014-07-17,t
199723,48.202,-120.024,2014-07-17,t
199724,48.202,-120.024,2014-07-17,t
199739,48.206,-120.158,2014-07-17,t
199740,48.206,-120.158,2014-07-17,t
199741,48.206,-120.158,2014-07-17,t
199742,48.207,-120.161,2014-07-17,t
199743,48.207,-120.161,2014-07-17,t
199744,48.207,-120.161,2014-07-17,t
199760,48.213,-119.977,2014-07-17,f
199761,48.213,-119.977,2014-07-17,f
199762,48.213,-119.977,2014-07-17,f
199766,48.215,-120.041,2014-07-17,f
199767,48.215,-120.041,2014-07-17,f
199768,48.215,-120.041,2014-07-17,f
199769,48.215,-119.998,2014-07-17,f
199770,48.215,-119.998,2014-07-17,f
199771,48.215,-119.998,2014-07-17,f
199780,48.218,-120.054,2014-07-17,t
199781,48.218,-120.054,2014-07-17,t
199782,48.218,-120.054,2014-07-17,t
199783,48.219,-120.146,2014-07-17,t
199784,48.219,-120.146,2014-07-17,t
199785,48.219,-120.146,2014-07-17,t
199797,48.222,-120.17,2014-07-17,f
199798,48.222,-120.17,2014-07-17,f
199799,48.222,-120.137,2014-07-17,t
199800,48.223,-120.189,2014-07-17,f
199809,48.227,-120.166,2014-07-17,t
199818,48.231,-120.155,2014-07-17,t
200127,48.346,-120.593,2014-07-17,f
200130,48.348,-120.588,2014-07-17,f
200135,48.353,-120.588,2014-07-17,f
200136,48.353,-120.588,2014-07-17,f
200137,48.353,-120.588,2014-07-17,f
200167,48.372,-120.017,2014-07-17,f
200171,48.377,-119.952,2014-07-17,f
200172,48.377,-119.952,2014-07-17,f
200184,48.387,-119.978,2014-07-17,t
200185,48.387,-119.936,2014-07-17,f
200194,48.401,-120.033,2014-07-17,t
200195,48.401,-120.033,2014-07-17,t
200196,48.401,-120.033,2014-07-17,t
200216,48.414,-120.073,2014-07-17,t
200217,48.414,-120.073,2014-07-17,t
200218,48.414,-120.032,2014-07-17,t
200219,48.414,-120.032,2014-07-17,t
200220,48.414,-120.008,2014-07-17,t
200221,48.414,-120.008,2014-07-17,t
200222,48.414,-120.008,2014-07-17,t
200225,48.418,-120.092,2014-07-17,f
200226,48.418,-120.092,2014-07-17,f
200227,48.418,-120.092,2014-07-17,f
200233,48.42,-120.103,2014-07-17,f
200234,48.42,-120.103,2014-07-17,f
200238,48.421,-119.989,2014-07-17,t
200242,48.423,-120.099,2014-07-17,f
200243,48.423,-120.098,2014-07-17,f
200246,48.425,-120.027,2014-07-17,t
200247,48.425,-120.027,2014-07-17,t
200248,48.425,-120.027,2014-07-17,t
200258,48.431,-120.061,2014-07-17,t
200259,48.431,-120.061,2014-07-17,t
200260,48.431,-120.061,2014-07-17,t
200265,48.433,-120.045,2014-07-17,t
200266,48.434,-120.072,2014-07-17,t
200267,48.434,-120.072,2014-07-17,t
200268,48.434,-120.072,2014-07-17,t
200282,48.444,-120.039,2014-07-17,t
200283,48.444,-120.039,2014-07-17,t
200297,48.447,-120.039,2014-07-17,t
200298,48.447,-120.039,2014-07-17,t
200299,48.447,-120.039,2014-07-17,t
200311,48.454,-120.043,2014-07-17,t
200312,48.454,-120.043,2014-07-17,t
200313,48.454,-120.043,2014-07-17,t
200318,48.457,-120.108,2014-07-17,f
200319,48.457,-120.108,2014-07-17,f
200320,48.457,-120.108,2014-07-17,f
200322,48.459,-120.051,2014-07-17,t
200331,48.462,-120.062,2014-07-17,t
200332,48.462,-120.062,2014-07-17,t
200333,48.462,-120.062,2014-07-17,t
200337,48.469,-120.095,2014-07-17,t
200338,48.469,-120.095,2014-07-17,t
200339,48.469,-120.095,2014-07-17,t
200341,48.476,-120.044,2014-07-17,t
200342,48.476,-120.044,2014-07-17,t
200343,48.476,-120.044,2014-07-17,t
200344,48.478,-120.057,2014-07-17,t
200345,48.478,-120.057,2014-07-17,t
200346,48.478,-120.057,2014-07-17,t
200347,48.479,-120.097,2014-07-17,t
200348,48.48,-120.073,2014-07-17,t
200349,48.48,-120.073,2014-07-17,t
200823,49.435,-119.784,2014-07-17,f
202112,28.5,-82.218,2014-07-17,f
202302,28.983,-95.413,2014-07-17,f
202303,28.984,-82.694,2014-07-17,f
202960,29.844,-93.614,2014-07-17,f
202961,29.844,-93.614,2014-07-17,f
202962,29.844,-93.614,2014-07-17,f
202966,29.846,-93.541,2014-07-17,f
202967,29.846,-93.541,2014-07-17,f
202968,29.846,-93.541,2014-07-17,f
202996,29.853,-93.616,2014-07-17,f
202997,29.853,-93.616,2014-07-17,f
202998,29.853,-93.616,2014-07-17,f
205451,30.994,-84.177,2014-07-17,f
205452,30.994,-84.177,2014-07-17,f
205694,31.098,-84.854,2014-07-17,f
206489,31.435,-84.217,2014-07-17,f
206490,31.435,-84.217,2014-07-17,f
209863,32.81,-83.552,2014-07-17,f
211198,33.361,-83.169,2014-07-17,f
211199,33.361,-83.169,2014-07-17,f
211890,33.62,-105.542,2014-07-17,f
211901,33.632,-105.546,2014-07-17,f
211902,33.632,-105.546,2014-07-17,f
212234,33.855,-82.386,2014-07-17,f
212364,33.98,-83.338,2014-07-17,f
215173,35.791,-81.872,2014-07-17,f
215806,36.225,-80.311,2014-07-17,f
217453,37.346,-75.923,2014-07-17,f
217517,37.409,-81.269,2014-07-17,f
220069,39.111,-119.789,2014-07-17,f
220070,39.111,-119.789,2014-07-17,f
221448,40.786,-76.565,2014-07-17,f
224383,43.108,-118.194,2014-07-17,f
224384,43.108,-118.194,2014-07-17,f
224408,43.14,-118.277,2014-07-17,t
224409,43.14,-118.277,2014-07-17,t
224410,43.14,-118.277,2014-07-17,t
224412,43.142,-118.262,2014-07-17,t
224413,43.142,-118.262,2014-07-17,t
224414,43.142,-118.262,2014-07-17,t
224422,43.153,-118.249,2014-07-17,t
224423,43.153,-118.249,2014-07-17,t
224424,43.153,-118.249,2014-07-17,t
224447,43.175,-118.244,2014-07-17,t
224454,43.193,-118.2,2014-07-17,t
224455,43.193,-118.2,2014-07-17,t
224456,43.193,-118.2,2014-07-17,t
224461,43.196,-118.216,2014-07-17,t
224485,43.229,-117.967,2014-07-17,f
224510,43.247,-118.007,2014-07-17,t
224511,43.247,-118.007,2014-07-17,t
224521,43.253,-118.001,2014-07-17,t
224522,43.253,-118.001,2014-07-17,t
224534,43.257,-118.007,2014-07-17,f
224589,43.279,-118.352,2014-07-17,f
224602,43.291,-118.062,2014-07-17,t
224603,43.291,-118.062,2014-07-17,t
224611,43.293,-118.039,2014-07-17,t
224612,43.293,-118.039,2014-07-17,t
224650,43.335,-118.257,2014-07-17,f
224651,43.335,-118.257,2014-07-17,f
224652,43.335,-118.257,2014-07-17,f
224653,43.337,-118.236,2014-07-17,f
224668,43.365,-118.1,2014-07-17,f
224669,43.371,-118.029,2014-07-17,f
224670,43.371,-118.029,2014-07-17,f
224677,43.386,-118.264,2014-07-17,f
224679,43.389,-118.26,2014-07-17,f
224680,43.389,-118.26,2014-07-17,f
224684,43.393,-118.215,2014-07-17,f
224685,43.401,-118.384,2014-07-17,t
224686,43.405,-118.058,2014-07-17,f
224687,43.405,-118.058,2014-07-17,f
224693,43.411,-118.129,2014-07-17,f
224694,43.411,-118.129,2014-07-17,f
224702,43.414,-118.02,2014-07-17,f
224703,43.414,-118.02,2014-07-17,f
224711,43.419,-118.421,2014-07-17,f
224712,43.419,-118.421,2014-07-17,f
224713,43.419,-118.421,2014-07-17,f
224716,43.419,-118.115,2014-07-17,f
224717,43.419,-118.115,2014-07-17,f
224718,43.421,-118.092,2014-07-17,f
224719,43.421,-118.092,2014-07-17,f
224720,43.422,-118.419,2014-07-17,f
224721,43.422,-118.419,2014-07-17,f
224722,43.422,-118.419,2014-07-17,f
224734,43.432,-118.411,2014-07-17,t
224736,43.44,-118.41,2014-07-17,t
224737,43.44,-118.41,2014-07-17,t
224809,43.535,-118.39,2014-07-17,f
224810,43.535,-118.39,2014-07-17,f
224832,43.586,-118.352,2014-07-17,t
224833,43.586,-118.352,2014-07-17,t
224845,43.593,-118.36,2014-07-17,t
224846,43.593,-118.36,2014-07-17,t
224855,43.6,-118.36,2014-07-17,t
225073,44.01,-115.871,2014-07-17,t
225095,44.025,-115.863,2014-07-17,t
225096,44.025,-115.863,2014-07-17,t
225097,44.025,-115.863,2014-07-17,t
225098,44.028,-115.884,2014-07-17,t
225099,44.028,-115.884,2014-07-17,t
225587,44.488,-120.356,2014-07-17,t
225588,44.489,-120.365,2014-07-17,t
225589,44.489,-120.365,2014-07-17,t
225590,44.489,-120.365,2014-07-17,t
225591,44.492,-120.374,2014-07-17,t
225592,44.492,-120.374,2014-07-17,t
225593,44.493,-120.379,2014-07-17,t
225594,44.493,-120.379,2014-07-17,t
225595,44.493,-120.379,2014-07-17,t
225597,44.495,-120.394,2014-07-17,f
225598,44.495,-120.394,2014-07-17,f
225599,44.495,-120.394,2014-07-17,f
225603,44.498,-120.364,2014-07-17,t
225604,44.498,-120.364,2014-07-17,t
225621,44.507,-120.369,2014-07-17,t
225622,44.507,-120.369,2014-07-17,t
225623,44.507,-120.369,2014-07-17,t
225653,44.524,-120.387,2014-07-17,t
225654,44.524,-120.387,2014-07-17,t
225664,44.528,-120.36,2014-07-17,t
225668,44.529,-120.346,2014-07-17,t
225669,44.529,-120.346,2014-07-17,t
225670,44.529,-120.346,2014-07-17,t
225682,44.543,-121.626,2014-07-17,f
225689,44.546,-121.601,2014-07-17,t
225690,44.546,-121.601,2014-07-17,t
